Ngay,Thay doi,Mo cua,Cao nhat,Thap nhat,Dong cua,Trung binh,Dong cua DC,Khoi luong
15/08/2018,68.96551724,69.4,69.5,69,69,69.24,56.9,26.43
16/08/2018,68.96551724,68,69.2,68,69.2,68.58,57.06,3.31
17/08/2018,69.30693069,69.2,69.2,68.3,68.5,68.8,56.49,14.36
20/08/2018,68.57142857,68,68,66.6,67.3,67.29,55.5,11.22
21/08/2018,67.41573034,67.3,68,66.9,67.9,67.57,55.99,26.15
22/08/2018,68.06282723,67.9,68.8,66.6,66.6,67.41,54.92,26.51
23/08/2018,66.66666667,66.5,68,66.5,68,67.15,56.07,1.37
24/08/2018,66.66666667,68,68,67.6,67.9,67.66,55.99,2.01
27/08/2018,67.79661017,66.8,67.6,66.8,67.5,67.16,55.66,31.12
28/08/2018,67.30769231,67.5,67.5,66.8,66.8,66.85,55.08,26.09
29/08/2018,66.66666667,66.6,67.6,66.6,67.5,67,55.66,3.03
30/08/2018,0.00 / 0.00%,68.3,68.3,67.5,67.5,67.9,55.66,10.86
31/08/2018,67.41573034,67.5,72.1,67.5,68.1,68.59,56.16,3.98
4/9/2018,66.66666667,68.5,69.4,68,68.2,68.35,56.24,2.37
5/9/2018,67.96116505,67,69.2,66.6,68.9,68.46,56.82,2.41
6/9/2018,0.00 / 0.00%,69.1,69.2,68.9,68.9,68.9,56.82,9.39
7/9/2018,0.00 / 0.00%,66.6,70,66.6,68.9,68.31,56.82,2.43
10/9/2018,68.96551724,69.4,69.8,68.9,69.1,69.32,56.98,7.04
11/9/2018,69.05370844,69.9,71.8,69.9,71.8,70.27,59.21,9.62
12/9/2018,0.00 / 0.00%,71.9,72.4,71.8,71.8,72.09,59.21,1.72
13/09/2018,71.89542484,68.2,73,68.2,72.9,72.53,60.11,910
14/09/2018,72.72727273,73,73.5,72.4,73.3,73.04,60.44,7.27
17/09/2018,74.07407407,73.2,75,73,73.1,73.78,60.28,3.28
18/09/2018,73.06590258,74.5,78.2,73.7,78.2,77.54,64.49,4.63
19/09/2018,78.0141844,77.5,78.4,76.2,77.1,78,63.58,2.5
20/09/2018,77.25321888,77.5,78.9,77.5,78.9,78.57,65.06,280
21/09/2018,78.81773399,78.8,80.5,78.8,80.5,79.06,66.38,171.311
24/09/2018,80.50847458,80.2,84,80.2,82.4,81.23,67.95,108.63
25/09/2018,82.4742268,82.2,84,80.5,84,81.34,69.27,8.04
26/09/2018,83.33333333,81.3,83.8,81,83.8,82.27,69.1,14.1
27/09/2018,83.76963351,82,87,80.5,87,86.69,71.74,95.9
28/09/2018,87.08708709,87.6,90,84.2,89.9,87.2,74.13,4.92
1/10/2018,89.79591837,90.1,92.1,89.2,92.1,91.99,75.95,108.21
2/10/2018,92.10526316,92,95.5,92,94.2,94.12,77.68,165.32
3/10/2018,94.59459459,97.5,97.5,93.5,93.5,94.2,77.1,3.45
4/10/2018,93.45794393,93.5,93.5,92.5,92.5,93,76.28,30
5/10/2018,92.495637,92.7,92.7,87,87.2,87.71,71.91,5.86
8/10/2018,87.24832215,81.5,83.1,81.5,82,82.01,67.62,11.23
9/10/2018,81.96721311,82,82.2,81.5,81.5,81.57,67.21,9.55
10/10/2018,81.08108108,81.5,81.5,80,80.9,80.4,66.71,4.95
11/10/2018,80.91286307,76.1,80,76.1,77,77.11,63.5,15.73
12/10/2018,77.03703704,77,82.2,77,82.2,80.33,67.78,610
15/10/2018,82.41758242,82.3,84,82.3,83.7,83.73,69.02,25.84
16/10/2018,83.33333333,82.6,84,82.6,83.8,83.15,69.1,4.45
17/10/2018,83.33333333,83.8,83.8,82,83.7,82.69,69.02,2.08
18/10/2018,83.91608392,83,83,82,82.5,82.24,68.03,1.52
19/10/2018,82.41758242,82.5,82.5,81,81,81.75,66.79,1.3
22/10/2018,80.64516129,81,82,81,81.5,81.02,67.21,3.53
23/10/2018,81.52173913,81.5,81.5,80,80,80.65,65.97,310
24/10/2018,0.00 / 0.00%,80,80,80,80,80,65.97,2.05
25/10/2018,80,80,80,78,78,79.72,64.32,2.12
26/10/2018,0.00 / 0.00%,78,78,78,78,78,64.32,30
29/10/2018,0.00 / 0.00%,78.2,78.2,78,78,78.1,64.32,2.36
30/10/2018,76.92307692,78.1,78.1,75,77.8,77.9,64.16,5.61
31/10/2018,76.92307692,78,78,77.6,77.6,77.8,63.99,5.09
1/11/2018,77.63975155,77.6,77.6,74.9,75.1,76.38,61.93,5.42
2/11/2018,75.12953368,78.9,78.9,77.5,78,78.48,64.32,790
5/11/2018,78.125,81,81,80,80,80.5,65.97,40
6/11/2018,80,79,79,78,78,78.72,64.32,12.31
7/11/2018,0.00 / 0.00%,78,80,78,78,78.57,64.32,420
8/11/2018,0.00 / 0.00%,78,79.2,77.5,78,78.01,64.32,20.92
9/11/2018,78.43137255,77.1,77.6,77.1,77.6,77.37,63.99,1.37
12/11/2018,77.92207792,77,77,77,77,77,63.5,5.73
13/11/2018,76.92307692,79.5,79.5,77,78.5,78.63,64.73,100
14/11/2018,0.00 / 0.00%,78.5,79,78.5,78.5,78.63,64.73,150
15/11/2018,78.49829352,73.2,79,73.2,76.2,75.4,62.84,60
16/11/2018,76.29427793,79,79,79,79,79,65.15,30
19/11/2018,78.94736842,73.8,79.5,73.8,74.5,74.53,61.43,1.06
20/11/2018,74.62686567,76,78.5,74,75,75.01,61.85,37.38
21/11/2018,74.94646681,77.5,77.5,71.5,71.5,73.45,58.96,76.51
22/11/2018,71.42857143,73.2,76.5,71.8,72.1,72.22,59.46,1.26
23/11/2018,71.96969697,73.9,74,73.9,74,73.95,61.02,200
26/11/2018,71.42857143,75,76.3,73.9,73.9,74.19,60.94,310
27/11/2018,73.7704918,73.5,73.5,73,73,73.25,60.2,510
28/11/2018,72.84768212,72,72,71.8,71.9,71.93,59.29,7.34
29/11/2018,71.42857143,71.5,71.6,71.4,71.5,71.47,58.96,3.26
30/11/2018,71.42857143,71.5,71.7,71,71,71.22,58.55,3.44
3/12/2018,71.00591716,71,73,71,72.2,71.8,59.54,130
4/12/2018,71.42857143,73,73.4,72,72,72.6,59.37,240
5/12/2018,0.00 / 0.00%,73.4,73.4,71.8,72,71.81,59.37,1.88
6/12/2018,0.00 / 0.00%,72.8,72.8,72,72,72.03,59.37,8.33
7/12/2018,71.42857143,72,72.4,72,72.4,72.02,59.7,12.58
10/12/2018,71.42857143,72.5,73.8,72.4,72.5,72.8,59.79,1.51
11/12/2018,72.46376812,73.4,73.4,71,71,71.64,58.55,670
12/12/2018,70.86614173,72,73,71.2,71.9,71.6,59.29,211.69
13/12/2018,0.00 / 0.00%,73.5,73.5,71.9,71.9,71.96,59.29,1.07
14/12/2018,71.42857143,73.5,73.5,71.4,72.4,73.47,59.7,190.49
17/12/2018,72.72727273,70,72,69.6,72,71.62,59.37,2.96
18/12/2018,71.42857143,71.8,71.8,71.3,71.6,71.56,59.04,19.16
19/12/2018,71.42857143,71.6,72,71.5,71.9,71.64,59.29,33
20/12/2018,71.42857143,71.9,72,71.5,72,71.99,59.37,52.74
21/12/2018,71.42857143,70.3,71.7,70,71.7,70.38,59.13,2.87
24/12/2018,71.77033493,71.9,72,70,70.2,71.17,57.89,3.26
25/12/2018,69.76744186,70,70.5,69.5,69.9,69.92,57.64,12.4
26/12/2018,71.42857143,70,70,70,70,70,57.72,8.2
27/12/2018,0.00 / 0.00%,70,71.9,70,70,70.48,57.72,4.23
28/12/2018,0.00 / 0.00%,70,71.5,70,70,70.37,57.72,1.35
2/1/2019,0.00 / 0.00%,70,70,70,70,70,57.72,7.56
3/1/2019,0.00 / 0.00%,71.4,71.4,69.9,70,70,57.72,31
4/1/2019,0.00 / 0.00%,70,70,70,70,70,59.42,560
7/1/2019,0.00 / 0.00%,71.5,71.5,68.2,70,70,59.42,1.5
8/1/2019,0.00 / 0.00%,70,70,69.8,70,69.95,59.42,610
9/1/2019,70,70,70,69.3,69.3,69.65,58.83,290
10/1/2019,68.96551724,70,70,69.5,69.5,69.85,59,6.07
11/1/2019,69.44444444,70,70.5,69.7,70,69.93,59.42,1.53
14/01/2019,69.76744186,70,70,69.7,69.7,69.96,59.17,5.26
15/01/2019,69.76744186,70,70,70,70,70,59.42,680
16/01/2019,0.00 / 0.00%,70,70,69,70,69.35,59.42,1.24
17/01/2019,0.00 / 0.00%,70,70,69.6,70,70,59.42,200
18/01/2019,0.00 / 0.00%,70,70,69,70,70,59.42,900
21/01/2019,0.00 / 0.00%,70,70,70,70,70,59.42,60
22/01/2019,70,69.9,70,68.6,68.6,68.97,58.23,580
23/01/2019,68.70229008,68.6,70,68.2,69.5,69.47,59,1.9
24/01/2019,68.96551724,69.4,70,69.3,69.3,69.86,58.83,4.38
25/01/2019,69.30693069,70,70,70,70,70,59.42,4.24
28/01/2019,69.93006993,68.1,70,68,69,68.99,58.57,2.58
29/01/2019,68.96551724,70,70,70,70,70,59.42,30
30/01/2019,0.00 / 0.00%,69,70,69,70,69.16,59.42,4.67
31/01/2019,0.00 / 0.00%,70.4,70.4,70,70,70.4,59.42,1.25
1/2/2019,0.00 / 0.00%,70,70,69.8,70,69.95,59.42,220
11/2/2019,0.00 / 0.00%,70,70,69.5,70,69.7,59.42,1.65
12/2/2019,0.00 / 0.00%,70,70,69.5,70,69.76,59.42,13.69
13/02/2019,0.00 / 0.00%,69,70,69,70,69.5,59.42,480
14/02/2019,0.00 / 0.00%,70,70,70,70,70,59.42,1.84
15/02/2019,71.42857143,70,70,69,69.9,69.67,59.34,3.33
18/02/2019,71.42857143,71,71,69.9,70,70.35,59.42,1.99
19/02/2019,70.42253521,70,70,69.5,69.5,69.87,59,9.69
20/02/2019,69.76744186,70,70,68.9,68.9,69.02,58.49,5.94
21/02/2019,68.96551724,70,70,67.1,67.1,67.72,56.96,8.52
22/02/2019,67.05539359,67.3,69.4,67,69.4,67.32,58.91,293.216
25/02/2019,69.44444444,70,70,69,69.9,69.38,59.34,5.78
26/02/2019,69.93006993,69,69.9,68,68.9,68.65,58.49,3.19
27/02/2019,66.66666667,68.9,70,68.6,69,69.46,58.57,11.59
28/02/2019,68.96551724,68,69,67,67,67.45,56.87,13.15
1/3/2019,66.66666667,67,69.5,66.9,66.9,66.98,56.79,20.99
4/3/2019,66.66666667,68.9,68.9,67,67.7,67.16,57.47,23.48
5/3/2019,66.66666667,67.1,67.8,67,67.5,67.54,57.3,14.48
6/3/2019,67.56756757,67.5,67.6,67,67,67.41,56.87,30.13
7/3/2019,66.66666667,67,67.8,67,67.2,67.58,57.04,7.65
8/3/2019,67.56756757,67.9,68,67.2,67.7,67.74,57.47,2.17
11/3/2019,66.66666667,67.7,67.7,67.5,67.6,67.63,57.38,5.56
12/3/2019,0.00 / 0.00%,67.6,67.7,67.5,67.6,67.59,57.38,5.43
13/03/2019,67.79661017,67,67.5,66.8,66.8,66.99,56.7,15.45
14/03/2019,66.66666667,67,67.5,67,67.3,67.19,57.13,6.31
15/03/2019,66.66666667,67.6,67.6,67,67.6,67.46,57.38,2.52
18/03/2019,67.62589928,67.6,72.3,67.6,72.3,72.01,61.37,28.15
19/03/2019,72.25433526,77.3,77.3,76.5,77.3,77.27,65.62,18.26
20/03/2019,77.3480663,82.7,82.7,79.7,81.5,80.85,69.18,37.13
21/03/2019,81.56606852,75.8,79,75.8,76.5,76.68,64.94,14.41
22/03/2019,76.43312102,72.5,73,72.3,72.9,72.63,61.88,11.69
25/03/2019,71.42857143,72,73,70.2,73,71.17,61.97,7.32
26/03/2019,72.99270073,73,74.5,72,74,72.96,62.82,6.62
27/03/2019,71.42857143,74,74.3,73.5,74.1,73.82,62.9,3.4
28/03/2019,74.07407407,74.1,74.1,73,73.5,73.67,62.39,3
29/03/2019,74.07407407,73.5,73.5,72.2,73.1,72.97,62.05,4.55
1/4/2019,73.05936073,71.7,72,71,71.5,71.76,60.69,1.31
2/4/2019,71.42857143,71,71,70,70.8,70.65,60.1,5.11
3/4/2019,71.42857143,69.7,70.9,69.7,70.9,70.67,60.19,1.5
4/4/2019,70.92198582,70.3,70.5,69.5,69.9,70.04,59.34,2.77
5/4/2019,70.1754386,69.9,70.9,69.5,69.5,70.29,59,1.75
8/4/2019,69.44444444,69.6,70,69.5,70,69.87,59.42,2.29
9/4/2019,68.96551724,69,69.9,68.2,69.8,68.63,59.25,5.42
10/4/2019,0.00 / 0.00%,70,70,69.1,69.8,69.57,59.25,3.45
11/4/2019,69.93006993,68.8,69.8,68.8,68.8,68.85,58.4,1.83
12/4/2019,68.96551724,68.8,69.1,68.2,68.6,68.77,58.23,3.33
16/04/2019,0.00 / 0.00%,68.7,68.8,68.1,68.6,68.18,58.23,660
17/04/2019,68.96551724,68.7,68.8,68.2,68.2,68.48,57.89,2.41
18/04/2019,66.66666667,69.7,69.7,68.1,68.1,68.12,57.81,6.18
19/04/2019,66.66666667,68.1,68.2,68,68,68.08,57.72,5.37
22/04/2019,67.96116505,68,68,67.3,67.3,67.57,57.13,9.56
23/04/2019,67.41573034,67.2,69.4,66.5,66.7,66.93,56.62,2.57
24/04/2019,66.66666667,67,67.1,67,67.1,67.05,56.96,340
25/04/2019,66.66666667,67.3,68,67,67.2,67.66,57.04,21.8
26/04/2019,66.66666667,67.1,67.4,67.1,67.4,67.25,57.21,860
2/5/2019,66.66666667,67.8,67.8,67.4,67.5,67.51,57.3,14.71
3/5/2019,66.66666667,67.5,67.6,67.5,67.6,67.52,57.38,1.17
6/5/2019,66.66666667,67.7,67.7,67.2,67.4,67.55,57.21,3.79
7/5/2019,67.41573034,67.9,68,67.4,68,67.48,57.72,1.23
8/5/2019,67.87330317,68,69.5,68,69.5,68.57,59,4.2
9/5/2019,69.62025316,68.5,68.5,68.4,68.4,68.45,58.06,30
10/5/2019,66.66666667,68.8,69.9,68.5,68.5,68.54,58.15,9.63
13/05/2019,0.00 / 0.00%,68.5,68.6,68.1,68.5,68.48,58.15,15.77
14/05/2019,68.18181818,67.5,68,67.5,67.9,67.89,57.64,12.77
15/05/2019,67.79661017,67.6,68.3,67.5,68.3,67.86,57.98,1.96
16/05/2019,0.00 / 0.00%,68.3,68.3,67.2,68.3,68.03,57.98,1.3
17/05/2019,68.96551724,68.5,69,68.5,68.5,68.65,58.15,8.74
20/05/2019,68.49315068,68,68,68,68,68,57.72,3.34
21/05/2019,67.56756757,67.6,68,67.5,67.5,67.59,57.3,6.11
22/05/2019,0.00 / 0.00%,67.5,68,67,67.5,67,57.3,3.97
23/05/2019,0.00 / 0.00%,67,67.5,67,67.5,67.37,57.3,4.72
24/05/2019,67.56756757,67.4,67.4,66.7,67,66.96,56.87,2.27
27/05/2019,66.66666667,66.8,67.5,66.8,67.5,67.49,57.3,6.06
28/05/2019,67.56756757,69.6,69.6,67,68.5,68.68,58.15,50
29/05/2019,68.49315068,68,68.5,67.5,67.5,67.68,57.3,13.83
30/05/2019,66.66666667,67.5,67.5,67.3,67.3,67.4,57.13,500
31/05/2019,0.00 / 0.00%,67.2,67.3,67.1,67.3,67.23,57.13,1.21
3/6/2019,67.56756757,67.3,67.3,66.8,66.8,66.99,56.7,1.03
4/6/2019,66.66666667,66.8,67,66.8,67,66.92,56.87,6.53
5/6/2019,66.66666667,67.5,67.5,67.5,67.5,67.5,57.3,70
6/6/2019,67.52411576,67.4,72.2,67,69.6,69.61,59.08,5.89
7/6/2019,71.42857143,69.5,74.4,69,69.5,72.48,59,4.07
10/6/2019,69.5970696,67.7,68,67.5,67.6,67.68,57.38,25.22
11/6/2019,67.56756757,67.6,69,67.6,68.6,68.04,58.23,151.54
12/6/2019,0.00 / 0.00%,67.2,68.6,67,68.6,67.86,59.09,560
13/06/2019,68.6695279,67.1,67.1,67,67,67.05,57.72,310
14/06/2019,67.11409396,67.8,67.8,65.7,66,66.1,56.85,4.1
17/06/2019,0.00 / 0.00%,65.1,66,65.1,66,65.55,56.85,1.13
18/06/2019,65.78947368,65.4,65.5,65.4,65.5,65.45,56.42,360
19/06/2019,66.66666667,67.5,67.5,65.6,65.6,66.55,56.51,50
20/06/2019,65.67164179,67.8,67.8,67.8,67.8,67.8,58.41,10
21/06/2019,67.70833333,66.2,67,66.2,66.5,66.48,57.29,130
24/06/2019,66.66666667,66.5,67.6,66.5,67.6,67.05,58.23,680
25/06/2019,66.66666667,67.6,67.6,67.5,67.5,67.55,58.15,340
26/06/2019,67.56756757,67.5,67.5,66,67,66.13,57.72,620
27/06/2019,66.66666667,67,67.5,66.5,66.5,66.88,57.29,1.19
28/06/2019,0.00 / 0.00%,67.6,67.6,66.5,66.5,67.05,57.29,3.43
1/7/2019,66.66666667,66.5,67.7,66.5,67.6,67.55,58.23,3.39
2/7/2019,66.66666667,67.2,67.5,67.2,67.5,67.33,58.15,1.5
3/7/2019,67.56756757,67.5,67.5,67,67,67.01,57.72,1.94
4/7/2019,67.30769231,66.5,67.7,66.5,67.7,67.33,58.32,1.01
5/7/2019,66.66666667,67.7,67.9,66.5,67.9,67.47,58.49,13.62
8/7/2019,67.66917293,67.7,67.7,66.6,67,67.23,57.72,2.38
9/7/2019,0.00 / 0.00%,67,67,67,67,67,57.72,1.1
10/7/2019,66.66666667,67,67,66.7,66.7,66.81,57.46,2.35
11/7/2019,66.66666667,66.1,67.2,66,66.5,66.41,57.29,5.21
12/7/2019,66.66666667,66.6,66.6,66.6,66.6,66.6,57.37,490
15/07/2019,0.00 / 0.00%,66.6,66.6,66.6,66.6,66.6,57.37,2.36
16/07/2019,66.66666667,66.6,67.6,66.5,66.5,66.8,57.29,200
17/07/2019,0.00 / 0.00%,66.5,66.5,66.5,66.5,66.5,57.29,200
18/07/2019,66.66666667,67,67,67,67,67,57.72,100
19/07/2019,66.66666667,67,67,66.5,66.5,66.67,57.29,1.59
22/07/2019,0.00 / 0.00%,66.5,67.5,66.5,66.5,66.95,57.29,1.18
23/07/2019,66.66666667,67,67.5,67,67,67.12,57.72,2.95
24/07/2019,66.66666667,65.3,67.5,65.3,67.1,67.31,57.8,2.08
25/07/2019,0.00 / 0.00%,67.1,67.1,67.1,67.1,67.1,57.8,510
26/07/2019,0.00 / 0.00%,67.1,67.1,67.1,67.1,67.1,57.8,780
29/07/2019,0.00 / 0.00%,66.3,67.1,66.3,67.1,66.61,57.8,5.9
30/07/2019,67.41573034,66,66.5,66,66.5,66.25,57.29,260
31/07/2019,0.00 / 0.00%,67.1,67.1,66.5,66.5,66.67,57.29,3.96
1/8/2019,66.4893617,66.4,66.4,64,64,64.82,55.13,13.36
2/8/2019,0.00 / 0.00%,66.8,66.8,64,64,65.4,55.13,7.55
5/8/2019,64.1025641,64,65,63.5,65,63.92,55.99,3.16
6/8/2019,64.93506494,65,65,63.5,64,63.64,55.13,770
7/8/2019,62.5,64,65,64,64.1,64.94,55.22,5.22
8/8/2019,64,64.1,64.9,64,64.9,64.48,55.91,1.51
9/8/2019,65.2173913,65.9,65.9,64.5,64.6,65.23,55.65,1.4
12/8/2019,64.51612903,65.5,65.5,64.5,65,64.52,55.99,620
13/08/2019,64.86486486,64.5,64.5,63.6,63.8,63.68,54.96,1.9
14/08/2019,63.63636364,65.5,65.5,64,64.5,64.06,55.56,640
15/08/2019,0.00 / 0.00%,64,64.5,64,64.5,64.25,55.56,620
16/08/2019,63.82978723,64.1,64.5,64.1,64.2,64.49,55.3,1.07
19/08/2019,64.51612903,64.1,64.5,64,64,64,55.13,1.5
20/08/2019,62.5,64.1,64.1,64.1,64.1,64.1,55.22,160
21/08/2019,0.00 / 0.00%,64.1,65,64.1,64.1,65,55.22,400
22/08/2019,62.5,64,64.5,64,64,64.13,55.13,5.35
23/08/2019,64.03940887,65.3,65.3,65.3,65.3,65.3,56.25,10
26/08/2019,65.2173913,61.3,65.1,61.3,63.5,62.75,54.7,510
27/08/2019,63.38028169,63.5,65,61.5,64.4,62.37,55.48,3.72
28/08/2019,64.51612903,64.4,64.4,63.5,64,64.08,55.13,1.09
29/08/2019,64.22018349,62.5,63.3,62.5,63.3,62.9,54.53,310
30/08/2019,0.00 / 0.00%,63.5,63.5,63.3,63.3,63.4,54.53,130
3/9/2019,0.00 / 0.00%,64.1,64.1,63.3,63.3,63.46,54.53,520
4/9/2019,63.15789474,63.4,63.4,62.7,62.7,63.05,54.01,1.4
5/9/2019,62.5,62.1,63.3,62.1,62.6,62.96,53.93,1.89
6/9/2019,0.00 / 0.00%,63,63,62.6,62.6,62.8,53.93,730
9/9/2019,0.00 / 0.00%,62.6,62.6,62.6,62.6,62.6,53.93,0
10/9/2019,62.5,62.6,63.8,62.6,63.8,63.2,54.96,210
11/9/2019,63.63636364,63.1,63.1,63.1,63.1,63.1,54.36,440
12/9/2019,62.5,63,63,63,63,63,54.27,350
13/09/2019,63.49206349,62.6,63,62.6,62.6,62.7,53.93,70
16/09/2019,62.5,62.6,63,62.6,63,62.76,54.27,1.45
17/09/2019,63.15789474,63.9,64.2,63.9,64.2,64.05,55.3,320
18/09/2019,0.00 / 0.00%,63.5,64.2,63.5,64.2,63.75,55.3,800
19/09/2019,64.22018349,64.2,64.9,64.2,64.9,64.62,55.91,650
20/09/2019,64.81481481,64.3,65,64.2,64.2,64.68,55.3,2.01
23/09/2019,63.82978723,65,65,64.5,64.5,64.75,55.56,2.05
24/09/2019,64.1025641,64.2,64.2,64,64,64.09,55.13,12.14
25/09/2019,0.00 / 0.00%,64,64,64,64,64,55.13,2.36
26/09/2019,0.00 / 0.00%,64,64,64,64,64,55.13,2.2
27/09/2019,0.00 / 0.00%,63,64,63,64,63.09,55.13,11
30/09/2019,63.92694064,63.9,63.9,62.6,62.6,62.98,53.93,21.69
1/10/2019,62.65060241,62.6,62.6,60,60,60.85,51.69,57.63
2/10/2019,0.00 / 0.00%,60.1,60.1,59,60,59.32,51.69,21.09
3/10/2019,59.88023952,62.5,62.6,59,59,59.64,50.82,17.64
4/10/2019,0.00 / 0.00%,59,59,59,59,59,50.82,2.83
7/10/2019,0.00 / 0.00%,59.1,61.8,59,59,59.06,50.82,19.32
8/10/2019,59.11330049,59.1,60.2,59,60.2,59.25,51.86,6.92
9/10/2019,0.00 / 0.00%,60,60.9,60,60.2,60.28,51.86,2.14
10/10/2019,60.60606061,60.2,60.2,60,60,60.1,51.69,340
11/10/2019,59.70149254,60,60.4,59,60.4,59.11,52.03,2.03
14/10/2019,60.60606061,60,60.2,59,60.2,59.09,51.86,8.36
15/10/2019,60.24096386,59,59,58.6,58.7,58.86,50.57,1.75
16/10/2019,58.82352941,62.4,62.4,59,59,60.7,50.82,40
17/10/2019,0.00 / 0.00%,59,59,59,59,59,50.82,30
18/10/2019,59.17159763,59,60.4,58.7,60,59.76,51.69,2.51
21/10/2019,0.00 / 0.00%,60.9,60.9,58.7,60,59.3,51.69,860
22/10/2019,59.88023952,59,59,59,59,59,50.82,850
23/10/2019,0.00 / 0.00%,59,60,59,59,59.77,50.82,2.61
24/10/2019,59.17159763,59,60,59,60,60,51.69,1.2
25/10/2019,60.24096386,60,60,59.5,59.5,59.91,51.26,2.12
28/10/2019,0.00 / 0.00%,59.9,59.9,59.5,59.5,59.58,51.26,5.74
29/10/2019,59.52380952,59.5,59.5,59,59,59.12,50.82,32.85
30/10/2019,59.17159763,59,60,59,60,59.58,51.69,5.27
31/10/2019,59.88023952,59,60,59,59,59.25,50.82,1.12
1/11/2019,0.00 / 0.00%,60,60,59,59,59.27,50.82,2.48
4/11/2019,0.00 / 0.00%,59,59,59,59,59,50.82,2.08
5/11/2019,58.82352941,59,59,58.6,58.9,58.61,50.74,2.73
6/11/2019,58.96805897,55.2,58.9,55.2,56.5,57.37,48.67,5.56
7/11/2019,56.52173913,58.3,58.3,56.7,57.8,57.78,49.79,230
8/11/2019,57.69230769,57.4,57.5,56.2,57.5,56.83,49.53,3.66
11/11/2019,58.82352941,57.5,58,57,57.6,57.86,49.62,1.4
12/11/2019,58.82352941,57.6,58,57.6,57.7,57.82,49.7,8.63
13/11/2019,0.00 / 0.00%,57.8,58,57.7,57.7,57.8,49.7,7.09
14/11/2019,57.69230769,57.7,58,57.7,58,57.85,49.96,4.27
15/11/2019,0.00 / 0.00%,58,58.1,58,58,58.03,49.96,3.97
18/11/2019,0.00 / 0.00%,58.1,58.1,58,58,58.05,49.96,1.99
19/11/2019,58.13953488,59.8,59.8,57,57.5,57.51,49.53,5.79
20/11/2019,57.69230769,57.1,58,57.1,57.8,57.84,49.79,9.37
21/11/2019,57.8125,58,58,54.1,54.1,54.77,46.6,6.81
22/11/2019,54.09356725,57.6,57.8,57.6,57.8,57.7,49.79,230
25/11/2019,57.85123967,57.8,59,57.8,58.5,58.38,50.39,1.73
26/11/2019,58.55855856,58.5,59.9,58.5,59.8,59.63,51.51,2.7
27/11/2019,59.70149254,60.9,62,60.3,61,61.81,52.55,62.06
28/11/2019,0.00 / 0.00%,61,61,61,61,61,52.55,0
29/11/2019,60.97560976,60,60,59.9,60,60,51.69,15
2/12/2019,60.06006006,59,62,59,62,60.5,53.41,160
3/12/2019,62.11180124,60,62.9,60,61,61.57,52.55,27.09
4/12/2019,0.00 / 0.00%,62.9,62.9,61,61,61.13,52.55,3.01
5/12/2019,0.00 / 0.00%,57.7,62.9,57.7,61,60.27,52.55,1.46
6/12/2019,60.97560976,57.9,61,57.9,60.5,58.28,52.12,3.02
9/12/2019,60.48387097,60,62,60,62,60,53.41,450
10/12/2019,0.00 / 0.00%,62,62,62,62,62,53.41,0
11/12/2019,61.91950464,60,60,59.5,60,59.64,51.69,3.84
12/12/2019,59.88023952,62.8,62.8,60,61,60.27,52.55,5.99
13/12/2019,0.00 / 0.00%,61,61,61,61,61,52.55,500
16/12/2019,60.97560976,60,62,60,60.5,60,52.12,300
17/12/2019,60.43956044,60.5,62.8,60.5,61.6,61.52,53.06,10.11
18/12/2019,61.8556701,61.6,61.6,61,61,61.16,52.55,7.57
19/12/2019,61.09324759,61,61,59.1,59.1,60.05,50.91,560
20/12/2019,59.21052632,59.2,60,59.2,60,59.6,51.69,4.08
23/12/2019,59.88023952,61,61,60,61,60.56,52.55,1.42
24/12/2019,0.00 / 0.00%,61,61,61,61,61,52.55,10
25/12/2019,60.97560976,59.9,60.5,59.5,60,60.1,51.69,13.51
26/12/2019,0.00 / 0.00%,61,61,60,60,60.53,51.69,380
27/12/2019,60,60.1,60.9,60,60.9,60.71,52.46,560
30/12/2019,0.00 / 0.00%,60.9,60.9,60.9,60.9,60.9,52.46,2
31/12/2019,60.60606061,58.2,61,58.2,60.5,60.35,52.12,6.81
2/1/2020,60.24096386,60,60,60,60,60,51.69,30
3/1/2020,60.15037594,60.8,61,59.5,60.8,60.65,52.38,1.55
6/1/2020,58.82352941,58.8,59,58.8,59,58.9,52.55,760
7/1/2020,0.00 / 0.00%,58.8,60.9,58.8,59,59.46,52.55,370
8/1/2020,59.07172996,59.5,60.4,57,60.4,58.3,53.8,2.71
9/1/2020,58.82352941,57.7,60.3,57.7,60.3,57.81,53.71,640
10/1/2020,60.18518519,57.9,59,57.9,59,58.92,52.55,1.85
13/01/2020,58.82352941,58.3,58.3,58.2,58.2,58.25,51.84,1.2
14/01/2020,57.69230769,58.1,58.1,57.9,57.9,58,51.57,540
15/01/2020,58.06451613,57.5,57.5,55.5,57,56.79,50.77,1.62
16/01/2020,0.00 / 0.00%,57,57,56.5,57,56.77,50.77,4.95
17/01/2020,57.14285714,56.5,58,56.5,58,56.72,51.66,11.09
20/01/2020,58.09128631,58,59.5,58,59.4,58.7,52.91,920
21/01/2020,59.45945946,58,58.3,58,58.3,58.02,51.93,2.12
22/01/2020,58.82352941,58.3,58.3,58,58,58.08,51.66,1.67
30/01/2020,58.13953488,58,59.5,58,58.5,58.59,52.11,23.06
31/01/2020,58.82352941,59,59.3,58,58,58.38,51.66,36.26
3/2/2020,58.82352941,59,62,58.1,58.1,61.3,51.75,71.79
